sentence_id,words,labels
353,teams,O
353,achieve,O
353,goals,O
353,assume,O
353,technical,O
353,accountability,O
353,specific,O
353,work,O
353,products,O
353,within,O
353,application,I-SKILL
353,provide,O
353,technical,B-ROLE
353,support,I-ROLE
353,solution,O
353,design,O
353,new,O
353,requirements,O
353,encouraged,O
353,actively,O
353,look,O
353,innovation,O
353,continuous,B-SKILL
353,improvement,I-SKILL
353,efficiency,O
353,assigned,O
353,tasks,O
353,development,O
353,profile,O
353,full,B-ROLE
353,stack,I-ROLE
353,1,O
353,3,O
353,yrs,O
353,exp,O
353,web,O
353,ui,O
353,technologies,O
353,javascript,I-SKILL
353,es6,O
353,html,B-SKILL
353,css,I-SKILL
353,react,O
353,js,O
353,redux,O
353,mvc,I-SKILL
353,mvv,O
354,mandatory,O
354,skills,O
354,python,I-SKILL
354,linux,O
354,unix,O
354,restapi,O
354,test,O
354,framework,O
354,automation,I-SKILL
354,testing,I-SKILL
354,software,I-DEPT
354,testing,O
354,soap,O
354,qa,I-SKILL
354,python,O
354,automation,O
354,looking,O
354,people,O
354,believe,O
354,challenging,O
354,status,O
354,quo,O
354,ready,O
354,part,O
354,change,O
354,one,O
354,looking,O
354,take,O
354,leap,O
354,faith,O
354,work,O
354,technology,O
354,future,O
354,obsess,O
354,customer,B-DEPT
354,satisfaction,I-DEPT
354,experience,O
354,looking,O
354,key,O
354,responsibilities,O
354,automate,O
354,test,O
354,plans,O
354,apis,O
354,user,O
354,interface,O
354,software,O
354,components,O
354,hevo,O
354,entire,O
354,technology,O
354,stack,O
354,use,O
354,java,I-SKILL
354,python,O
354,build,O
354,scalable,O
354,automation,O
354,use,O
354,cases,O
354,tools,O
354,able,O
354,work,B-ROLE
354,independently,I-ROLE
354,team,O
354,deliver,O
354,test,O
354,plans,O
354,test,O
354,cases,O
354,successfully,O
354,work,O
354,consistently,O
354,thorough,O
354,thoughtful,O
354,data,O
354,driven,O
354,approach,O
354,incorporates,O
354,best,O
354,practices,O
354,write,O
354,automated,O
354,tests,O
354,maintainable,O
354,reusable,O
354,constructively,O
354,identify,O
354,problems,O
354,propose,O
354,solutions,O
354,taking,O
354,projects,O
354,identify,O
354,mitigate,O
354,risk,O
354,measuring,O
354,software,O
354,quality,O
354,establish,O
354,good,O
354,working,O
354,relationships,O
354,team,O
354,members,O
354,peers,O
354,working,O
354,related,O
354,software,O
354,participation,O
354,design,I-SKILL
354,code,O
354,inspections,O
354,ability,O
354,analyze,O
354,automation,O
354,frameworks,O
354,suitable,O
354,projects,O
354,perform,O
354,manual,O
354,testing,O
354,scope,O
354,encompass,O
354,functionalities,O
354,services,O
354,prequel,O
354,automation,O
354,analyze,O
354,test,O
354,logs,O
354,create,O
354,test,O
354,reports,O
354,co,O
354,ordinate,O
354,stakeholders,O
354,additional,O
354,information,O
354,key,O
354,requirements,O
354,bachelor,O
354,degree,O
354,tier,O
354,1,O
354,tier,O
354,2,O
354,institution,O
354,4,O
354,years,O
354,experience,O
354,working,O
354,qa,O
354,developing,I-SKILL
354,automated,O
354,tests,O
354,enterprise,O
354,products,O
354,proven,O
354,coding,I-SKILL
354,skills,O
354,python,O
354,unix,O
354,linux,O
354,platforms,O
354,experience,O
354,rest,O
354,soap,O
354,history,O
354,working,O
354,api,I-SKILL
354,based,O
354,applications,I-SKILL
354,experience,O
354,writing,O
354,enhancing,O
354,test,O
354,harness,O
354,framework,O
354,desired,O
354,strong,O
354,understanding,O
354,databases,O
354,required,O
354,qualification,O
354,b,O
354,tech,O
354,tier,O
354,1,O
354,2,O
354,institution,O
354,job,O
354,insights,O
354,vital,O
354,inputs,O
354,search,O
354,test,O
354,engineer,O
354,position,O
354,expertise,O
354,proven,O
354,experience,O
354,using,O
354,python,O
354,build,O
354,frameworks,O
354,worked,O
354,core,O
354,backend,O
354,good,O
354,understanding,O
354,databases,O
354,application,I-SKILL
354,system,O
354,like,O
354,hubspot,O
354,mailchimp,O
354,etc,O
354,experience,O
354,rest,O
354,api,O
354,ui,O
354,testing,O
354,candidates,O
354,tier,O
354,1,O
354,tier,O
354,2,O
354,colleges,O
354,early,O
354,joiners,O
354,joining,O
354,within,O
354,30,O
354,days,O
354,notice,O
354,period,O
354,buyout,O
354,possible,O
354,virtual,O
354,onboarding,O
354,possible,O
354,open,O
354,candidates,O
354,willing,O
354,relocate,O
354,open,O
354,notice,O
354,period,O
354,buy,O
354,interview,O
354,stages,O
354,5,O
354,6,O
354,rounds,O
354,interview,O
354,including,O
354,3,O
354,technical,O
354,rounds,O
354,required,O
354,candidate,O
354,profile,O
354,candidates,O
354,required,O
354,tier,O
354,1,O
354,tier,O
354,2,O
354,institutes,O
355,position,O
355,summary,O
355,check,O
355,figures,O
355,postings,O
355,documents,O
355,accuracy,O
355,organize,O
355,secure,O
355,maintain,O
355,files,O
355,records,O
355,cash,O
355,cash,O
355,equivalents,O
355,accordance,O
355,policies,O
355,procedures,O
355,record,O
355,store,O
355,access,O
355,analyze,O
355,computerized,O
355,financial,O
355,information,O
355,classify,O
355,code,O
355,summarize,O
355,numerical,O
355,financial,O
355,data,O
355,compile,O
355,keep,O
355,financial,O
355,records,O
355,using,O
355,journals,O
355,ledgers,O
355,computers,O
355,prepare,O
355,maintain,O
355,audit,I-DEPT
355,distribute,O
355,statistical,O
355,financial,O
355,accounting,I-ROLE
355,auditing,I-SKILL
355,payroll,O
355,reports,O
355,tables,O
355,complete,O
355,period,O
355,end,O
355,closing,O
355,procedures,O
355,reports,O
355,specified,O
355,prepare,O
355,review,O
355,reconcile,O
355,issue,O
355,bills,O
355,invoices,O
355,account,O
355,statements,O
355,according,O
355,company,O
355,procedures,O
355,follow,O
355,resolve,O
355,past,O
355,due,O
355,accounts,I-DEPT
355,vendor,O
355,invoices,O
355,payment,O
355,full,O
355,received,O
355,resolved,O
355,prepare,O
355,daily,O
355,consolidated,O
355,deposits,O
355,cash,O
355,received,O
355,cash,O
355,handling,O
355,employees,O
355,document,O
355,maintain,O
355,communicate,O
355,act,O
355,upon,O
355,cash,O
355,variances,O
355,prepare,O
355,maintain,O
355,administer,O
355,cashier,O
355,banks,O
355,contracts,O
356,position,O
356,summary,O
356,check,O
356,figures,O
356,postings,O
356,documents,O
356,accuracy,O
356,organize,O
356,secure,O
356,maintain,O
356,files,O
356,records,O
356,cash,O
356,cash,O
356,equivalents,O
356,accordance,O
356,policies,O
356,procedures,O
356,record,O
356,store,O
356,access,O
356,analyze,O
356,computerized,O
356,financial,O
356,information,O
356,classify,O
356,code,O
356,summarize,O
356,numerical,O
356,financial,O
356,data,O
356,compile,O
356,keep,O
356,financial,O
356,records,O
356,using,O
356,journals,O
356,ledgers,O
356,computers,O
356,prepare,O
356,maintain,O
356,audit,I-DEPT
356,distribute,O
356,statistical,O
356,financial,O
356,accounting,I-ROLE
356,auditing,I-SKILL
356,payroll,O
356,reports,O
356,tables,O
356,complete,O
356,period,O
356,end,O
356,closing,O
356,procedures,O
356,reports,O
356,specified,O
356,prepare,O
356,review,O
356,reconcile,O
356,issue,O
356,bills,O
356,invoices,O
356,account,O
356,statements,O
356,according,O
356,company,O
356,procedures,O
356,follow,O
356,resolve,O
356,past,O
356,due,O
356,accounts,I-DEPT
356,vendor,O
356,invoices,O
356,payment,O
356,full,O
356,received,O
356,resolved,O
356,coordinate,O
356,tasks,O
356,work,O
356,departments,O
356,serve,O
356,departmental,O
356,role,O
356,model,O
356,mentor,O
356,assign,O
356,ensure,O
356,work,O
356,tasks,O
356,completed,O
356,time,O
356,meet,O
356,appropriate,O
356,quality,O
356,standards,O
356,report,O
356,work,O
356,related,O
356,accidents,O
356,injuries,O
356,immediately,O
356,upon,O
356,occurrence,O
356,manager,I-ROLE
356,supervisor,O
357,worked,O
357,domestic,O
357,foreign,O
357,vendor,O
357,invoices,O
357,processing,O
357,requisite,O
357,documentation,I-SKILL
357,conversant,O
357,tds,O
357,gst,O
357,accounting,I-ROLE
357,compliance,I-ROLE
357,conceptual,O
357,sound,O
357,accounting,O
357,preparation,O
357,bank,O
357,reconciliation,O
357,statements,O
357,resolution,O
357,open,O
357,transactions,O
357,accounting,O
357,forex,O
357,advances,O
357,employees,O
357,settlement,O
357,conceptual,O
357,knowledge,O
357,expense,O
357,provisioning,O
357,process,O
357,work,O
357,various,O
357,audit,I-DEPT
357,requirements,O
357,desired,O
357,candidate,O
357,profile,O
357,qualifications,O
357,experience,O
357,commerce,I-DEPT
357,graduate,O
357,post,O
357,graduate,O
357,inter,O
357,ca,O
357,minimum,O
357,industry,O
357,experience,O
357,least,O
357,1,O
357,year,O
357,sound,O
357,english,B-SKILL
357,language,I-SKILL
357,verbal,O
357,written,O
357,good,O
357,ms,B-SKILL
357,excel,I-SKILL
357,skills,O
357,working,O
357,experience,O
357,erp,I-SKILL
357,must,O
357,oracle,O
357,working,O
357,experience,O
357,added,O
357,advantage,O
357,self,O
357,motivated,O
357,individual,O
357,ability,O
357,prioritize,O
357,multitask,O
357,worked,O
357,voluminous,O
357,transactions,O
357,perks,O
357,benefits,O
357,per,O
357,company,O
357,whatsapp,O
357,resume,O
357,7252983265,O
358,looking,O
358,candidates,O
358,accounts,I-DEPT
358,background,O
358,excellent,B-SKILL
358,communication,I-SKILL
358,skills,O
358,good,O
358,accounting,I-ROLE
358,knowledge,O
358,show,O
358,eagerness,O
358,learn,O
358,upgrade,O
358,related,O
358,subject,O
358,pay,O
358,invoices,O
358,verifying,O
358,transaction,O
358,information,O
358,scheduling,O
358,preparing,O
358,disbursements,O
358,obtaining,O
358,authorization,O
358,payment,O
358,day,O
358,day,O
358,communication,O
358,vendors,O
358,related,O
358,invoice,O
358,obtains,O
358,revenue,O
358,verifying,O
358,transaction,O
358,information,O
358,computing,O
358,charges,O
358,refunds,O
358,preparing,O
358,mailing,O
358,invoices,O
358,identifying,O
358,delinquent,O
358,accounts,O
358,insufficient,O
358,payments,O
358,collects,O
358,revenue,O
358,reminding,O
358,delinquent,O
358,accounts,O
358,notifying,O
358,customers,I-DEPT
358,insufficient,O
358,payments,O
358,prepares,O
358,financial,O
358,reports,O
358,collecting,O
358,analyzing,O
358,summarizing,O
358,account,O
358,information,O
358,trends,O
358,maintains,O
358,accounting,O
358,ledgers,O
358,posting,O
358,account,O
358,transactions,O
358,verifies,O
358,accounts,O
358,reconciling,O
358,statements,O
358,transactions,O
358,resolves,O
358,account,O
358,discrepancies,O
358,investigating,O
358,documentation,I-SKILL
358,issuing,O
358,stop,O
358,payments,O
358,adjustments,O
358,maintains,O
358,financial,O
358,security,O
358,following,O
358,internal,O
358,accounting,O
358,controls,O
358,secures,O
358,financial,O
358,information,O
358,completing,O
358,data,O
358,base,O
358,backups,O
358,maintains,O
358,financial,O
358,historical,O
358,records,O
358,filing,O
358,accounting,O
358,documents,O
358,contributes,O
358,team,O
358,effort,O
358,accomplishing,O
358,related,O
358,results,O
358,needed,O
358,desired,O
358,candidate,O
358,profile,O
358,b,O
358,com,O
358,degree,O
358,equivalent,O
358,reputed,O
358,colleges,O
358,good,O
358,team,O
358,player,O
358,flexible,O
358,shifts,O
358,able,O
358,work,O
358,pressure,O
358,willing,O
358,join,O
358,immediately,O
358,good,B-SKILL
358,communication,I-SKILL
358,skill,O
358,mandatory,O
358,australian,O
358,process,O
359,position,O
359,summary,O
359,check,O
359,figures,O
359,postings,O
359,documents,O
359,accuracy,O
359,organize,O
359,secure,O
359,maintain,O
359,files,O
359,records,O
359,cash,O
359,cash,O
359,equivalents,O
359,accordance,O
359,policies,O
359,procedures,O
359,record,O
359,store,O
359,access,O
359,analyze,O
359,computerized,O
359,financial,O
359,information,O
359,classify,O
359,code,O
359,summarize,O
359,numerical,O
359,financial,O
359,data,O
359,compile,O
359,keep,O
359,financial,O
359,records,O
359,using,O
359,journals,O
359,ledgers,O
359,computers,O
359,prepare,O
359,maintain,O
359,audit,I-DEPT
359,distribute,O
359,statistical,O
359,financial,O
359,accounting,I-ROLE
359,auditing,I-SKILL
359,payroll,O
359,reports,O
359,tables,O
359,complete,O
359,period,O
359,end,O
359,closing,O
359,procedures,O
359,reports,O
359,specified,O
359,prepare,O
359,review,O
359,reconcile,O
359,issue,O
359,bills,O
359,invoices,O
359,account,O
359,statements,O
359,according,O
359,company,O
359,procedures,O
359,follow,O
359,resolve,O
359,past,O
359,due,O
359,accounts,I-DEPT
359,vendor,O
359,invoices,O
359,payment,O
359,full,O
359,received,O
359,resolved,O
359,coordinate,O
359,tasks,O
359,work,O
359,departments,O
359,serve,O
359,departmental,O
359,role,O
359,model,O
359,mentor,O
359,assign,O
359,ensure,O
359,work,O
359,tasks,O
359,completed,O
359,time,O
359,meet,O
359,appropriate,O
359,quality,O
359,standards,O
359,report,O
359,work,O
359,related,O
359,accidents,O
359,injuries,O
359,immediately,O
359,upon,O
359,occurrence,O
359,manager,I-ROLE
359,supervisor,O
360,key,O
360,result,O
360,areas,O
360,audit,I-DEPT
360,related,O
360,work,O
360,involve,O
360,support,I-SKILL
360,various,O
360,audits,O
360,like,O
360,statutory,O
360,audit,O
360,ifcfr,O
360,audit,O
360,transfer,O
360,pricing,O
360,audit,O
360,internal,O
360,audit,O
360,tax,O
360,audit,O
360,far,O
360,controlling,O
360,accounts,I-DEPT
360,payable,O
360,controlling,O
360,payment,O
360,management,O
360,filling,O
360,income,B-DEPT
360,tax,I-DEPT
360,returns,O
360,income,O
360,tax,O
360,assessments,O
360,cases,O
360,tds,O
360,returns,O
360,reconciliation,O
360,hands,O
360,exposure,O
360,gst,O
360,return,O
360,filing,O
360,monthly,O
360,reconciliation,O
360,gst,O
360,books,O
360,accounts,O
360,qualification,O
360,ca,O
360,minimum,O
360,requisite,O
360,candidate,O
360,0,O
360,3,O
360,years,O
360,experience,O
360,chartered,I-ROLE
360,accountant,I-ROLE
360,knowledge,O
360,ind,O
360,indian,O
360,accounting,I-ROLE
360,standard,O
360,ifrs,O
360,competencies,O
360,collaborative,O
360,influencing,O
360,analytical,I-SKILL
360,mindset,O
360,attention,O
360,detail,O
360,effective,O
360,communication,I-SKILL
360,information,O
360,monitoring,I-ROLE
360,driving,O
360,results,O
361,dear,O
361,candidates,O
361,hiring,O
361,accountant,I-ROLE
361,executive,O
361,rourkela,O
361,location,O
361,position,O
361,account,O
361,executive,O
361,qualification,O
361,bcom,O
361,experience,O
361,0,O
361,2,O
361,year,O
361,experience,O
361,salary,O
361,negotiable,O
362,female,O
362,candidate,O
362,required,O
362,qualification,O
362,b,O
362,com,O
362,com,O
362,bba,O
362,required,O
362,skills,O
362,tally,I-SKILL
362,erp,I-SKILL
362,gst,O
362,good,B-SKILL
362,communication,I-SKILL
362,ms,B-SKILL
362,office,I-SKILL
362,experience,O
362,0,O
362,1,O
362,years,O
362,shift,O
362,time,O
362,9,O
362,6,O
362,pm,O
362,location,O
362,nagar,O
362,may,O
362,relocating,O
362,omr,O
362,thoraipakkam,O
362,interested,O
362,applicants,O
362,send,O
362,cv,O
362,contact,O
362,padmini,O
362,radiantcashservices,O
362,com,O
362,anilkumar,O
362,radiantcashlogistics,O
362,com,O
362,91,O
362,9600002968,O
362,9500091591,O
362,walkin,O
362,mentioned,O
362,address,O
362,radiant,O
362,cash,O
362,management,O
362,srvices,O
362,pvt,O
362,ltd,O
362,28,O
362,3rd,O
362,floor,O
362,voora,O
362,j,O
362,k,O
362,tower,O
362,bazullah,O
362,road,O
362,nagar,O
362,chennai,O
362,600,O
362,017,O
362,91,O
362,9600002968,O
363,tally,I-SKILL
363,purchase,O
363,entries,O
363,tally,O
363,sales,I-DEPT
363,invoice,O
363,generation,O
363,daily,O
363,20,O
363,invoices,O
363,tally,O
363,journal,O
363,entries,O
363,vouchers,O
363,office,O
363,petty,O
363,cash,O
363,handling,O
363,factory,O
363,petty,O
363,cash,O
363,handling,O
363,accounts,I-DEPT
363,complete,O
363,filling,O
363,maintaining,O
363,records,O
363,online,O
363,payment,O
363,transfers,O
363,rtgs,O
363,neft,O
363,etc,O
363,writing,O
363,cheques,O
363,payment,O
363,office,O
363,admin,O
363,work,O
363,house,O
363,keeping,O
363,stationary,O
363,preparing,O
363,mis,O
363,statements,O
363,desired,O
363,candidate,O
363,profile,O
363,tally,O
363,knowledge,O
363,required,O
363,excel,O
363,working,O
363,knowledge,O
363,required,O
363,perks,O
363,benefits,O
364,hi,O
364,looking,O
364,accounts,I-DEPT
364,executivegood,O
364,communication,I-SKILL
364,requiredplease,O
364,apply,O
364,job,O
364,naukri,O
364,com,O
364,call,O
364,back,O
364,search,O
364,number,O
364,google,O
364,call,O
364,us,O
364,desired,O
364,candidate,O
364,profile,O
364,perks,O
364,benefits,O
365,qualification,O
365,mba,O
365,experience,O
365,0,O
365,2,O
365,years,O
365,required,O
365,skills,O
365,excellent,O
365,linguistic,O
365,interpersonal,B-SKILL
365,skills,I-SKILL
365,go,O
365,getter,O
365,attitude,O
365,thrive,O
365,learning,O
365,location,O
365,bangalore,O
365,delhi,O
365,hyderabad,O
365,mumbai,O
365,chennai,O
365,selection,O
365,process,O
365,round,O
365,1,O
365,interview,O
365,telephonic,O
365,round,O
365,2,O
365,interview,O
365,zoom,O
365,roles,O
365,responsibilities,O
365,coverage,O
365,modern,O
365,trade,O
365,e,O
365,com,O
365,universe,O
365,territory,O
365,modern,O
365,trade,O
365,self,O
365,service,O
365,stores,O
365,including,O
365,national,O
365,regional,O
365,local,O
365,formats,O
365,territory,O
365,critical,O
365,role,O
365,opening,O
365,retaining,O
365,accounts,I-DEPT
365,channel,O
365,establishing,O
365,network,O
365,service,O
365,accounts,O
365,co,O
365,ordinate,O
365,help,O
365,team,O
365,implementing,O
365,marketing,I-ROLE
365,plan,O
365,per,O
365,abp,O
365,establish,O
365,geographical,O
365,territories,O
365,consists,O
365,mix,O
365,channels,O
365,cost,O
365,effective,O
365,coverage,O
365,establish,O
365,primary,O
365,secondary,O
365,targets,O
365,account,O
365,wise,O
365,market,O
365,wise,O
365,per,O
365,territory,O
365,accounts,O
365,territory,O
365,break,O
365,day,O
365,wise,O
365,week,O
365,wise,O
365,month,O
365,wise,O
365,tracking,O
365,review,O
365,conduct,O
365,review,O
365,meetings,O
365,weekly,O
365,monthly,O
365,basis,O
365,review,O
365,efficiency,O
365,territory,O
365,track,O
365,account,O
365,co,O
365,ordinate,O
365,sales,I-DEPT
365,team,O
365,execute,O
365,marketing,O
365,brand,O
365,activities,O
365,per,O
365,agreed,O
365,calendar,O
365,territory,O
365,execute,O
365,market,O
365,contact,O
365,plans,O
365,agreed,O
365,state,O
365,head,O
365,report,O
365,periodically,O
365,establish,O
365,training,O
365,calendar,O
365,consultation,O
365,state,O
365,head,O
365,implement,O
365,team,O
365,ensure,O
365,maintain,O
365,budgeted,O
365,manpower,O
365,territory,O
365,across,O
365,year,O
366,hi,O
366,looking,O
366,accounts,I-DEPT
366,executivegood,O
366,communication,I-SKILL
366,requiredplease,O
366,apply,O
366,job,O
366,naukri,O
366,com,O
366,call,O
366,back,O
366,search,O
366,number,O
366,google,O
366,call,O
366,us,O
366,desired,O
366,candidate,O
366,profile,O
366,perks,O
366,benefits,O
367,add,O
367,company,O
367,name,O
367,software,B-SKILL
367,development,I-SKILL
367,block,O
367,4,O
367,ground,O
367,floor,O
367,odc,O
367,1,O
367,602,O
367,3,O
367,elcot,O
367,sez,O
367,insert,O
367,location,O
367,village,O
367,chennai,O
367,600119,O
367,able,O
367,join,O
367,15,O
367,daysnote,O
367,already,O
367,attended,O
367,apply,O
367,entry,O
367,bills,O
367,reimbursements,O
367,expenses,O
367,interested,O
367,candidates,O
367,directly,O
367,walk,O
367,mentioned,O
367,venue,O
367,resume,O
367,aadhar,O
367,job,O
367,benefits,O
367,perks,O
367,whatsapp,O
367,cv,O
367,76,O
367,17,O
367,57,O
367,33,O
367,19,O
367,hr,O
367,team,O
368,looking,O
368,ca,O
368,cma,O
368,freshers,O
368,multiple,O
368,domain,I-SKILL
368,finance,O
368,accounts,I-DEPT
368,interested,O
368,candidates,O
368,kindly,O
368,drop,O
368,cv,O
368,rose,O
368,thomas,O
368,gokaldasexports,O
368,com,O
368,roopa,O
368,bk,O
368,gokaldasexports,O
368,com,O
369,accounts,I-DEPT
369,receivable,O
369,payable,O
369,tds,O
369,working,O
369,quarterly,O
369,returns,O
369,advance,O
369,tax,O
369,e,O
369,payment,O
369,gst,O
369,working,O
369,bills,O
369,checking,O
369,booking,O
369,documentation,I-SKILL
369,filing,O
369,month,O
369,quarter,O
369,year,O
369,end,O
369,closing,O
369,individual,O
369,accounting,I-ROLE
369,mis,B-ROLE
369,reports,I-ROLE
369,reconciliations,O
369,banking,I-DEPT
369,accountant,I-ROLE
369,working,O
369,knowledge,O
369,balance,B-SKILL
369,sheet,I-SKILL
369,preparation,O
369,finalization,O
369,accounts,O
369,taxation,O
369,auditing,I-SKILL
369,process,O
369,accounts,O
369,incoming,O
369,payments,O
369,compliance,I-ROLE
369,financial,O
369,policies,O
369,procedures,O
369,accounting,O
369,knowledge,O
369,pertaining,O
369,entries,O
369,jvs,O
369,books,O
369,accountsexpereince,O
369,hands,O
369,working,O
369,tally,I-SKILL
369,preferableany,O
369,audit,I-DEPT
369,accounting,O
369,functions,O
369,account,B-DEPT
369,management,I-DEPT
369,outcome,O
369,increased,O
369,customer,B-DEPT
369,satisfaction,I-DEPT
369,increase,O
369,retention,O
369,account,O
369,growth,O
369,primary,O
369,purpose,O
369,role,O
369,oversee,O
369,day,O
369,day,O
369,accounting,O
369,payable,O
369,operations,I-DEPT
369,company,O
369,maintain,O
369,daily,O
369,accounts,O
369,petty,O
369,cash,O
369,day,O
369,day,O
369,requirement,O
369,assist,O
369,accounts,B-ROLE
369,manager,I-ROLE
369,accounting,O
369,activities,O
369,stock,O
369,market,O
369,knowledge,O
369,preferred,O
369,prepare,O
369,analyze,O
369,examine,O
369,finance,O
369,records,O
369,assign,O
369,entries,O
369,proper,O
369,account,O
369,incumbent,O
369,responsible,O
369,day,O
369,day,O
369,accounting,O
369,tally,O
369,erp,I-SKILL
369,bank,O
369,reconciliation,O
369,debtors,O
369,creditors,O
369,ledgers,O
369,vendor,O
369,payment,O
369,gst,O
369,tds,O
369,returns,O
369,lc,O
369,trial,O
369,balance,O
369,balance,O
369,sheet,O
369,statutory,O
369,audits,O
369,desired,O
369,candidate,O
369,profile,O
369,maintain,O
369,day,O
369,day,O
369,records,O
369,payments,O
369,receipts,O
369,vouchers,O
369,petty,O
369,cash,O
369,records,O
369,stock,O
369,registers,O
369,including,O
369,entry,O
369,inwards,O
369,outwards,O
369,entry,O
369,materials,O
369,candidate,O
369,experience,O
369,tally,O
369,entries,O
369,gst,O
369,candidate,O
369,willing,O
369,learn,O
369,adapt,O
369,changing,O
369,situations,O
369,handle,O
369,task,O
369,independently,O
369,without,O
369,monitoring,I-ROLE
369,minimum,O
369,monitoring,O
369,candidate,O
369,experience,O
369,accounting,O
369,preferably,O
369,ap,O
369,accounting,O
369,erp,O
369,system,O
369,male,O
369,candidates,O
369,good,B-SKILL
369,communication,I-SKILL
369,skills,O
369,proficiency,O
369,tally,O
369,9,O
369,erp,O
369,strong,O
369,knowledge,O
369,indian,O
369,accounting,O
369,standards,O
369,ability,O
369,prepare,O
369,monthly,O
369,quarterly,O
369,yearly,O
369,statutory,O
369,compliances,O
369,various,O
369,taxation,O
369,norms,O
369,preparation,O
369,filing,O
369,personal,O
369,firms,O
369,corporate,O
369,tax,O
369,returns,O
369,passion,O
369,personal,O
369,alignment,O
369,commitment,O
369,mission,O
369,edistry,O
369,candidate,O
369,smart,O
369,dynamic,O
369,ambitious,O
369,ready,O
369,accept,O
369,challenges,O
369,worked,O
369,construction,O
369,company,O
369,least,O
369,4,O
369,5,O
369,years,O
369,required,O
369,accounts,O
369,candidate,O
369,bcom,O
369,mcom,O
369,graduation,O
369,2,O
369,years,O
369,works,O
369,experience,O
369,construction,O
369,real,O
369,estate,O
369,job,O
369,benefits,O
369,perks,O
369,whatsapp,O
369,cv,O
369,72,O
369,52,O
369,88,O
369,87,O
369,90,O
369,hr,O
369,team,O
370,preparation,O
370,mis,O
370,per,O
370,requirement,O
370,management,O
370,accounts,I-DEPT
370,receivable,O
370,payable,O
370,tds,O
370,working,O
370,quarterly,O
370,returns,O
370,advance,O
370,tax,O
370,e,O
370,payment,O
370,gst,O
370,working,O
370,bills,O
370,checking,O
370,booking,O
370,documentation,I-SKILL
370,filing,O
370,month,O
370,quarter,O
370,year,O
370,end,O
370,closing,O
370,individual,O
370,accounting,I-ROLE
370,mis,B-ROLE
370,reports,I-ROLE
370,reconciliations,O
370,banking,I-DEPT
370,accountant,I-ROLE
370,working,O
370,knowledge,O
370,balance,B-SKILL
370,sheet,I-SKILL
370,preparation,O
370,finalization,O
370,accounts,O
370,taxation,O
370,auditing,I-SKILL
370,process,O
370,accounts,O
370,incoming,O
370,payments,O
370,compliance,I-ROLE
370,financial,O
370,policies,O
370,procedures,O
370,accounting,O
370,knowledge,O
370,pertaining,O
370,entries,O
370,jvs,O
370,books,O
370,accountsexpereince,O
370,hands,O
370,working,O
370,tally,I-SKILL
370,preferableany,O
370,audit,I-DEPT
370,accounting,O
370,functions,O
370,primary,O
370,purpose,O
370,role,O
370,oversee,O
370,day,O
370,day,O
370,accounting,O
370,payable,O
370,operations,I-DEPT
370,company,O
370,maintain,O
370,daily,O
370,accounts,O
370,petty,O
370,cash,O
370,day,O
370,day,O
370,requirement,O
370,assist,O
370,accounts,B-ROLE
370,manager,I-ROLE
370,accounting,O
370,activities,O
370,account,B-DEPT
370,management,I-DEPT
370,outcome,O
370,increased,O
370,customer,B-DEPT
370,satisfaction,I-DEPT
370,increase,O
370,retention,O
370,account,O
370,growth,O
370,handle,O
370,tds,O
370,purchase,O
370,invoice,O
370,desired,O
370,candidate,O
370,profile,O
370,fluent,O
370,english,O
370,qualification,O
370,b,O
370,com,O
370,graduates,O
370,full,O
370,accounts,O
370,knowledge,O
370,exe,O
370,comp,O
370,skils,O
370,candidate,O
370,must,O
370,someone,O
370,diligent,O
370,sincere,O
370,disciplined,O
370,hard,O
370,working,O
370,solid,O
370,written,B-SKILL
370,verbal,I-SKILL
370,communication,I-SKILL
370,skills,O
370,ability,O
370,discuss,O
370,resolve,O
370,problems,O
370,complaints,O
370,accounting,O
370,degree,O
370,demonstrate,O
370,equivalent,O
370,knowledge,O
370,gained,O
370,experience,O
370,must,O
370,experience,O
370,tally,O
370,9,O
370,0,O
370,candidate,O
370,sound,O
370,knowledge,O
370,general,B-SKILL
370,accounting,I-SKILL
370,handle,O
370,accounts,O
370,related,O
370,work,B-ROLE
370,independently,I-ROLE
371,dear,O
371,candidate,O
371,looking,O
371,hire,O
371,graduates,O
371,speak,O
371,hindi,O
371,english,O
371,tally,I-SKILL
371,erp,I-SKILL
371,support,I-SKILL
371,jd,O
371,role,O
371,provide,O
371,voice,B-ROLE
371,support,I-ROLE
371,tally,O
371,customers,I-DEPT
371,india,O
371,across,O
371,globe,O
371,qualification,O
371,graduate,O
371,basic,O
371,knowledge,O
371,accounts,I-DEPT
371,ready,O
371,work,O
371,accounts,O
371,process,O
371,must,O
371,possess,O
371,good,B-SKILL
371,communication,I-SKILL
371,skills,O
371,hindi,O
371,english,O
371,terms,O
371,conditions,O
371,need,O
371,submit,O
371,10th,O
371,12th,O
371,original,O
371,marks,O
371,card,O
371,period,O
371,16,O
371,months,O
371,shifts,O
371,willing,O
371,work,O
371,different,O
371,day,O
371,shifts,O
371,starting,O
371,9,O
371,00am,O
371,7,O
371,30pm,O
371,girls,O
371,10,O
371,30am,O
371,9,O
371,30pm,O
371,boys,O
371,based,O
371,9,O
371,hour,O
371,working,O
371,remuneration,O
371,best,O
371,industry,O
371,interested,O
371,candidates,O
371,walk,O
371,updated,O
371,profile,O
371,mentioned,O
371,address,O
